"GEO_ID","id"
"CP03_2009_090E","2009 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median nonfamily income (dollars)"
"CP03_2009_091E","2009 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Mean nonfamily income (dollars)"
"CP03_2009_092E","2009 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2009_093E","2009 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2009_094E","2009 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2009_095E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2009_096E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage"
"CP03_2009_097E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With private health insurance"
"CP03_2009_098E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With public coverage"
"CP03_2009_099E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2009_100E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 18 years"
"CP03_2009_101E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2009_102E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 18 to 64 years"
"CP03_2009_103E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force"
"CP03_2009_104E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed"
"CP03_2009_105E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage"
"CP03_2009_106E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With private health insurance"
"CP03_2009_107E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With public coverage"
"CP03_2009_108E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!No health insurance coverage"
"CP03_2009_109E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed"
"CP03_2009_110E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage"
"CP03_2009_111E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance"
"CP03_2009_112E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage"
"CP03_2009_113E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!No health insurance coverage"
"CP03_2009_114E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force"
"CP03_2009_115E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage"
"CP03_2009_116E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With private health insurance"
"CP03_2009_117E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With public coverage"
"CP03_2009_118E","2009 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!No health insurance coverage"
"CP03_2009_119E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2009_120E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years"
"CP03_2009_121E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2009_122E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families"
"CP03_2009_123E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years"
"CP03_2009_124E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2009_125E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present"
"CP03_2009_126E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years"
"CP03_2009_127E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only"
"CP03_2009_128E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people"
"CP03_2009_129E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years"
"CP03_2009_130E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years"
"CP03_2009_131E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years"
"CP03_2009_132E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years"
"CP03_2009_133E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over"
"CP03_2009_134E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!18 to 64 years"
"CP03_2009_135E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!65 years and over"
"CP03_2009_136E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families"
"CP03_2009_137E","2009 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over"
"CP03_2010_001E","2010 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2010_002E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2010_003E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2010_004E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2010_005E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2010_006E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces"
"CP03_2010_007E","2010 Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"CP03_2010_008E","2010 Estimate!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2010_009E","2010 Estimate!!EMPLOYMENT STATUS!!Percent Unemployed"
"CP03_2010_010E","2010 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2010_011E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2010_012E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2010_013E","2010 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2010_014E","2010 Estimate!!EMPLOYMENT STATUS!!Own children under 6 years"
"CP03_2010_015E","2010 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2010_016E","2010 Estimate!!EMPLOYMENT STATUS!!Own children 6 to 17 years"
"CP03_2010_017E","2010 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2010_018E","2010 Estimate!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2010_019E","2010 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- drove alone"
"CP03_2010_020E","2010 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- carpooled"
"CP03_2010_021E","2010 Estimate!!COMMUTING TO WORK!!Public transportation (excluding taxicab)"
"CP03_2010_022E","2010 Estimate!!COMMUTING TO WORK!!Walked"
"CP03_2010_023E","2010 Estimate!!COMMUTING TO WORK!!Other means"
"CP03_2010_024E","2010 Estimate!!COMMUTING TO WORK!!Worked at home"
"CP03_2010_025E","2010 Estimate!!COMMUTING TO WORK!!Mean travel time to work (minutes)"
"CP03_2010_026E","2010 Estimate!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2010_027E","2010 Estimate!!OCCUPATION!!Management, business, science, and arts occupations"
"CP03_2010_028E","2010 Estimate!!OCCUPATION!!Service occupations"
"CP03_2010_029E","2010 Estimate!!OCCUPATION!!Sales and office occupations"
"CP03_2010_030E","2010 Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"CP03_2010_031E","2010 Estimate!!OCCUPATION!!Production, transportation, and material moving occupations"
"CP03_2010_032E","2010 Estimate!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2010_033E","2010 Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2010_034E","2010 Estimate!!INDUSTRY!!Construction"
"CP03_2010_035E","2010 Estimate!!INDUSTRY!!Manufacturing"
"CP03_2010_036E","2010 Estimate!!INDUSTRY!!Wholesale trade"
"CP03_2010_037E","2010 Estimate!!INDUSTRY!!Retail trade"
"CP03_2010_038E","2010 Estimate!!INDUSTRY!!Transportation and warehousing, and utilities"
"CP03_2010_039E","2010 Estimate!!INDUSTRY!!Information"
"CP03_2010_040E","2010 Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"CP03_2010_041E","2010 Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2010_042E","2010 Estimate!!INDUSTRY!!Educational services, and health care and social assistance"
"CP03_2010_043E","2010 Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2010_044E","2010 Estimate!!INDUSTRY!!Other services, except public administration"
"CP03_2010_045E","2010 Estimate!!INDUSTRY!!Public administration"
"CP03_2010_046E","2010 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2010_047E","2010 Estimate!!CLASS OF WORKER!!Private wage and salary workers"
"CP03_2010_048E","2010 Estimate!!CLASS OF WORKER!!Government workers"
"CP03_2010_049E","2010 Estimate!!CLASS OF WORKER!!Self-employed in own not incorporated business workers"
"CP03_2010_050E","2010 Estimate!!CLASS OF WORKER!!Unpaid family workers"
"CP03_2010_051E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2010_052E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2010_053E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2010_054E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2010_055E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2010_056E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2010_057E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2010_058E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2010_059E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2010_060E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2010_061E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2010_062E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"CP03_2010_063E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Mean household income (dollars)"
"CP03_2010_064E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With earnings"
"CP03_2010_065E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)"
"CP03_2010_066E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With Social Security"
"CP03_2010_067E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2010_068E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With retirement income"
"CP03_2010_069E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With retirement income!!Mean retirement income (dollars)"
"CP03_2010_070E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income"
"CP03_2010_071E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2010_072E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income"
"CP03_2010_073E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2010_074E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2010_075E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2010_076E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2010_077E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2010_078E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2010_079E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2010_080E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2010_081E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2010_082E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2010_083E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2010_084E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2010_085E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2010_086E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median family income (dollars)"
"CP03_2010_087E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Mean family income (dollars)"
"CP03_2010_088E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2010_089E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2010_090E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median nonfamily income (dollars)"
"CP03_2010_091E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Mean nonfamily income (dollars)"
"CP03_2010_092E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2010_093E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2010_094E","2010 Estimate!!INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2010_095E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2010_096E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage"
"CP03_2010_097E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With private health insurance"
"CP03_2010_098E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With public coverage"
"CP03_2010_099E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2010_100E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 18 years"
"CP03_2010_101E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2010_102E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 18 to 64 years"
"CP03_2010_103E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force"
"CP03_2010_104E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed"
"CP03_2010_105E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage"
"CP03_2010_106E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With private health insurance"
"CP03_2010_107E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With public coverage"
"CP03_2010_108E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!No health insurance coverage"
"CP03_2010_109E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed"
"CP03_2010_110E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage"
"CP03_2010_111E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance"
"CP03_2010_112E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage"
"CP03_2010_113E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!No health insurance coverage"
"CP03_2010_114E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force"
"CP03_2010_115E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage"
"CP03_2010_116E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With private health insurance"
"CP03_2010_117E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With public coverage"
"CP03_2010_118E","2010 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!No health insurance coverage"
"CP03_2010_119E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2010_120E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years"
"CP03_2010_121E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2010_122E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families"
"CP03_2010_123E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years"
"CP03_2010_124E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2010_125E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present"
"CP03_2010_126E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years"
"CP03_2010_127E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only"
"CP03_2010_128E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people"
"CP03_2010_129E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years"
"CP03_2010_130E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years"
"CP03_2010_131E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years"
"CP03_2010_132E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years"
"CP03_2010_133E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over"
"CP03_2010_134E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!18 to 64 years"
"CP03_2010_135E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!65 years and over"
"CP03_2010_136E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families"
"CP03_2010_137E","2010 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over"
"CP03_2011_001E","2011 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2011_002E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2011_003E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2011_004E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2011_005E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2011_006E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces"
"CP03_2011_007E","2011 Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"CP03_2011_008E","2011 Estimate!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2011_009E","2011 Estimate!!EMPLOYMENT STATUS!!Percent Unemployed"
"CP03_2011_010E","2011 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2011_011E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2011_012E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2011_013E","2011 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2011_014E","2011 Estimate!!EMPLOYMENT STATUS!!Own children under 6 years"
"CP03_2011_015E","2011 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2011_016E","2011 Estimate!!EMPLOYMENT STATUS!!Own children 6 to 17 years"
"CP03_2011_017E","2011 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2011_018E","2011 Estimate!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2011_019E","2011 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- drove alone"
"CP03_2011_020E","2011 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- carpooled"
"CP03_2011_021E","2011 Estimate!!COMMUTING TO WORK!!Public transportation (excluding taxicab)"
"CP03_2011_022E","2011 Estimate!!COMMUTING TO WORK!!Walked"
"CP03_2011_023E","2011 Estimate!!COMMUTING TO WORK!!Other means"
"CP03_2011_024E","2011 Estimate!!COMMUTING TO WORK!!Worked at home"
"CP03_2011_025E","2011 Estimate!!COMMUTING TO WORK!!Mean travel time to work (minutes)"
"CP03_2011_026E","2011 Estimate!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2011_027E","2011 Estimate!!OCCUPATION!!Management, business, science, and arts occupations"
"CP03_2011_028E","2011 Estimate!!OCCUPATION!!Service occupations"
"CP03_2011_029E","2011 Estimate!!OCCUPATION!!Sales and office occupations"
